rf,ef,ab,gb
0.025000,0.010000,0.495143,0.025796
0.020000,0.000000,0.496316,0.056372
0.385000,0.365000,0.498821,0.437241
0.000000,0.035000,0.495981,0.042360
0.090000,0.170000,0.496994,0.133845
0.000000,0.000000,0.493350,0.006415
0.025000,0.035000,0.495032,0.016922
0.215000,0.145000,0.495966,0.091336
0.015000,0.005000,0.494731,0.010240
0.020000,0.025000,0.494206,0.011120
0.605000,0.780000,0.503071,0.667063
0.005000,0.005000,0.495201,0.023153
0.005000,0.005000,0.494997,0.012789
0.140000,0.155000,0.495972,0.038145
0.030000,0.005000,0.494455,0.008302
0.005000,0.000000,0.495126,0.019003
0.000000,0.000000,0.494202,0.008527
0.015000,0.050000,0.495120,0.015599
0.045000,0.025000,0.495321,0.033456
0.310000,0.180000,0.499402,0.340463
0.015000,0.005000,0.495420,0.025932
0.005000,0.000000,0.493670,0.005814
0.065000,0.030000,0.496860,0.056797
0.015000,0.010000,0.494494,0.012269
0.000000,0.000000,0.494702,0.013513
0.030000,0.055000,0.495310,0.022079
0.005000,0.005000,0.495482,0.032308
0.155000,0.075000,0.496160,0.055773
0.410000,0.495000,0.498687,0.257330
0.005000,0.060000,0.495927,0.040206
0.185000,0.045000,0.497441,0.155746
0.005000,0.025000,0.494814,0.015039
0.215000,0.485000,0.498455,0.237492
0.080000,0.025000,0.496509,0.055441
0.000000,0.000000,0.493901,0.008503
0.010000,0.120000,0.496227,0.035730
0.035000,0.045000,0.496465,0.047809
0.030000,0.030000,0.496504,0.058429
0.460000,0.330000,0.500305,0.551575
0.005000,0.005000,0.494508,0.014156
0.000000,0.000000,0.493441,0.007126
0.255000,0.085000,0.496323,0.089612
0.020000,0.005000,0.494433,0.012205
0.075000,0.060000,0.495414,0.017825
0.080000,0.090000,0.497405,0.112116
0.025000,0.000000,0.494372,0.012597
0.030000,0.005000,0.496019,0.030383
0.000000,0.000000,0.494340,0.012800
0.000000,0.000000,0.493368,0.007468
0.005000,0.025000,0.494962,0.019132
0.045000,0.015000,0.497071,0.082794
0.235000,0.130000,0.498281,0.171420
0.065000,0.020000,0.494756,0.015771
0.010000,0.025000,0.495555,0.031541
0.085000,0.090000,0.496502,0.062830
0.005000,0.005000,0.494886,0.013658
0.015000,0.000000,0.494246,0.010660
0.005000,0.000000,0.492995,0.006428
0.035000,0.000000,0.497272,0.086189
0.030000,0.005000,0.497122,0.036964
0.600000,0.580000,0.500694,0.452274
0.000000,0.005000,0.493811,0.008961
0.425000,0.350000,0.500399,0.443336
0.140000,0.080000,0.496806,0.097045
0.095000,0.150000,0.496880,0.106847
0.000000,0.000000,0.493225,0.006187
0.000000,0.000000,0.493853,0.009590
0.530000,0.685000,0.501191,0.590422
0.005000,0.005000,0.494103,0.009655
0.005000,0.000000,0.493697,0.007363
0.095000,0.155000,0.498259,0.258477
0.010000,0.010000,0.493957,0.007969
0.000000,0.000000,0.493258,0.006097
0.020000,0.080000,0.496933,0.086152
0.055000,0.005000,0.497090,0.106638
0.010000,0.000000,0.495089,0.019003
0.000000,0.000000,0.494291,0.011708
0.185000,0.060000,0.496652,0.076108
0.115000,0.035000,0.495907,0.036331
0.000000,0.010000,0.494464,0.013778
0.050000,0.010000,0.496328,0.044667
0.610000,0.625000,0.501034,0.689555
0.165000,0.070000,0.497421,0.087831
0.020000,0.245000,0.495670,0.023483
0.090000,0.065000,0.494782,0.012977
0.010000,0.010000,0.494552,0.013636
0.305000,0.085000,0.500455,0.466706
0.080000,0.035000,0.496944,0.076505
0.150000,0.045000,0.498315,0.235377
0.265000,0.525000,0.499318,0.402753
0.005000,0.005000,0.495220,0.017926
0.265000,0.175000,0.496622,0.087316
0.000000,0.000000,0.493649,0.006910
0.065000,0.065000,0.496576,0.087326
0.000000,0.000000,0.494007,0.010834
0.050000,0.050000,0.495866,0.041953
0.020000,0.040000,0.495728,0.035814
0.255000,0.185000,0.498814,0.273299
0.005000,0.000000,0.494143,0.010150
0.020000,0.010000,0.494399,0.011289
0.005000,0.015000,0.493868,0.007671
0.010000,0.045000,0.494190,0.011367
0.010000,0.000000,0.493574,0.007475
0.065000,0.035000,0.495969,0.026095
0.735000,0.805000,0.502741,0.734977
0.000000,0.000000,0.493887,0.008442
0.010000,0.000000,0.494295,0.009820
0.005000,0.005000,0.494204,0.010226
0.040000,0.060000,0.496303,0.041868
0.020000,0.005000,0.495229,0.015148
0.035000,0.020000,0.496689,0.052994
0.565000,0.535000,0.501147,0.672779
0.428333,0.195000,0.499847,0.345927
0.050000,0.065000,0.496469,0.061091
0.565000,0.590000,0.498936,0.326901
0.085000,0.080000,0.495805,0.047363
0.070000,0.060000,0.496026,0.040190
0.085000,0.120000,0.495321,0.028790
0.570000,0.645000,0.500343,0.731948
0.215000,0.125000,0.498286,0.200043
0.035000,0.000000,0.493933,0.006956
0.030000,0.050000,0.496854,0.062389
0.100000,0.055000,0.496633,0.108973
0.005000,0.010000,0.493945,0.008726
0.005000,0.000000,0.494220,0.010082
0.210000,0.190000,0.497438,0.088943
0.120000,0.085000,0.497563,0.086569
0.075000,0.025000,0.497341,0.110334
0.155000,0.115000,0.498404,0.146470
0.050000,0.075000,0.496310,0.058870
0.020000,0.005000,0.494580,0.012180
0.010000,0.005000,0.494028,0.010155
0.000000,0.000000,0.495740,0.021665
0.025000,0.000000,0.495564,0.021495
0.030000,0.000000,0.496559,0.087460
0.005000,0.000000,0.494383,0.011326
0.025000,0.010000,0.494881,0.015540
0.025000,0.030000,0.495221,0.015661
0.000000,0.000000,0.493656,0.008093
0.000000,0.000000,0.493985,0.010707
0.375000,0.220000,0.499083,0.333559
0.045000,0.175000,0.495967,0.066188
0.015000,0.010000,0.496229,0.050001
0.120000,0.070000,0.496821,0.114348
0.325000,0.200000,0.498696,0.223958
0.000000,0.095000,0.494203,0.011054
0.085000,0.010000,0.497167,0.084960
0.040000,0.030000,0.495874,0.030106
0.055000,0.030000,0.496122,0.041662
0.015000,0.000000,0.494591,0.014222
0.030000,0.005000,0.494559,0.013783
0.075000,0.030000,0.496676,0.072374
0.230000,0.070000,0.498497,0.312587
0.190000,0.220000,0.499367,0.324398
0.000000,0.000000,0.493817,0.009780
0.050000,0.100000,0.496182,0.051488
0.010000,0.005000,0.495257,0.022859
0.015000,0.025000,0.495200,0.022878
0.005000,0.000000,0.493696,0.007437
0.030000,0.005000,0.496901,0.058694
0.010000,0.005000,0.496498,0.067791
0.010000,0.005000,0.494217,0.010863
0.060000,0.110000,0.496480,0.065393
0.000000,0.010000,0.494976,0.020888
0.000000,0.020000,0.494834,0.013875
0.005000,0.000000,0.494619,0.013818
0.015000,0.020000,0.494844,0.014639
0.010000,0.005000,0.495935,0.034091
0.705000,0.640000,0.501414,0.603107
0.215000,0.180000,0.496884,0.185598
0.005000,0.020000,0.494197,0.013163
0.080000,0.015000,0.496672,0.061043
0.005000,0.000000,0.494570,0.013130
0.020000,0.015000,0.496278,0.030765
0.030000,0.005000,0.495878,0.031888
0.080000,0.015000,0.496426,0.056135
0.000000,0.000000,0.494820,0.015356
0.000000,0.000000,0.494076,0.008193
0.330000,0.365000,0.500089,0.465521
0.005000,0.000000,0.494854,0.016043
0.010000,0.005000,0.493925,0.010434
0.055000,0.070000,0.495470,0.036842
0.020000,0.015000,0.493615,0.007485
0.075000,0.020000,0.495896,0.031907
0.025000,0.040000,0.495409,0.029737
0.005000,0.005000,0.495166,0.028382
0.110000,0.070000,0.497127,0.087001
0.045000,0.005000,0.494623,0.012718
0.025000,0.015000,0.495561,0.025081
0.000000,0.000000,0.493021,0.005053
0.000000,0.000000,0.494271,0.010030
0.050000,0.000000,0.497080,0.074669
0.005000,0.005000,0.493484,0.006967
0.105000,0.115000,0.497911,0.143820
0.010000,0.010000,0.492708,0.006467
0.010000,0.000000,0.496282,0.033847
0.055000,0.010000,0.495606,0.023898
0.230000,0.280000,0.497443,0.100305
0.465000,0.535000,0.499600,0.491512
0.015000,0.015000,0.496602,0.030571
0.020000,0.010000,0.495882,0.031729
0.205000,0.180000,0.497558,0.138105
0.075000,0.005000,0.496789,0.066527
0.485000,0.245000,0.499069,0.388675
0.100000,0.080000,0.494937,0.018567
0.315000,0.275000,0.497127,0.125030
0.000000,0.010000,0.494212,0.011596
0.000000,0.000000,0.494340,0.011921
0.010000,0.055000,0.495749,0.036531
0.005000,0.000000,0.493635,0.009105
0.035000,0.005000,0.495752,0.018496
0.000000,0.000000,0.493998,0.009654
0.005000,0.010000,0.494618,0.014342
0.000000,0.000000,0.494245,0.007828
0.000000,0.005000,0.494804,0.011936
0.105000,0.020000,0.496914,0.089608
0.060000,0.080000,0.496885,0.079685
0.400000,0.610000,0.499372,0.430659
0.010000,0.005000,0.496185,0.040862
0.210000,0.255000,0.497393,0.150811
0.015000,0.055000,0.496315,0.061942
0.000000,0.000000,0.494341,0.011170
0.010000,0.000000,0.494008,0.009680
0.055000,0.035000,0.496891,0.070629
0.000000,0.000000,0.494091,0.009541
0.020000,0.025000,0.495920,0.035223
0.025000,0.050000,0.496762,0.074425
0.030000,0.015000,0.495221,0.017287
0.125000,0.140000,0.496103,0.045162
0.000000,0.000000,0.494065,0.011262
0.030000,0.085000,0.494747,0.014223
0.015000,0.005000,0.494965,0.018124
0.145000,0.055000,0.496209,0.061173
0.055000,0.045000,0.496939,0.071913
0.090000,0.020000,0.496603,0.054777
0.020000,0.000000,0.494948,0.016099
0.055000,0.040000,0.495768,0.041221
0.000000,0.000000,0.494862,0.013884
0.385000,0.330000,0.498227,0.167443
0.005000,0.000000,0.493746,0.008345
0.005000,0.015000,0.494851,0.014635
0.110000,0.100000,0.496759,0.138830
0.000000,0.000000,0.493255,0.006667
0.240000,0.145000,0.495809,0.062678
0.000000,0.000000,0.493196,0.007369
0.000000,0.000000,0.493731,0.008478
0.000000,0.000000,0.494136,0.011128
0.010000,0.000000,0.496512,0.054706
0.010000,0.075000,0.495036,0.022094
0.215000,0.240000,0.497936,0.144324
0.010000,0.015000,0.496031,0.036416
0.110000,0.080000,0.496494,0.074009
0.010000,0.005000,0.494243,0.011583
0.195000,0.140000,0.496924,0.092725
0.095000,0.020000,0.495886,0.042985
0.000000,0.000000,0.494557,0.020579
0.000000,0.000000,0.494235,0.010612
0.015000,0.005000,0.496879,0.080987
0.000000,0.000000,0.493555,0.007446
0.005000,0.000000,0.494306,0.014559
0.015000,0.055000,0.495867,0.023014
0.000000,0.000000,0.495233,0.015126
0.015000,0.010000,0.496149,0.037531
0.050000,0.075000,0.496970,0.051766
0.070000,0.135000,0.496770,0.072564
0.215000,0.150000,0.498025,0.302823
0.040000,0.050000,0.495420,0.026807
0.000000,0.005000,0.494280,0.009527
0.055000,0.135000,0.497372,0.068885
0.005000,0.015000,0.494991,0.018253
0.235000,0.100000,0.497920,0.150012
0.110000,0.095000,0.496522,0.088772
0.010000,0.010000,0.496068,0.039887
0.005000,0.015000,0.494825,0.015265
0.025000,0.000000,0.494524,0.014735
0.025000,0.000000,0.494689,0.010809
0.025000,0.005000,0.495514,0.024703
0.010000,0.015000,0.494950,0.015130
0.045000,0.045000,0.496594,0.082385
0.005000,0.000000,0.493798,0.009913
0.100000,0.025000,0.496061,0.048366
0.165000,0.070000,0.497014,0.074425
0.000000,0.000000,0.493481,0.007591
0.015000,0.020000,0.495307,0.028054
0.000000,0.010000,0.493459,0.006658
0.015000,0.000000,0.494351,0.011274
0.000000,0.000000,0.494670,0.012874
0.015000,0.000000,0.493892,0.009134
0.015000,0.000000,0.493782,0.011282
0.015000,0.010000,0.494431,0.012269
0.000000,0.000000,0.493797,0.007245
0.110000,0.065000,0.499441,0.384118
0.040000,0.015000,0.496362,0.053081
0.010000,0.020000,0.495674,0.026860
0.005000,0.000000,0.493800,0.006956
0.000000,0.000000,0.493744,0.007098
0.215000,0.090000,0.498703,0.321267
0.065000,0.015000,0.496466,0.071757
0.000000,0.000000,0.493374,0.007098
0.275000,0.190000,0.497247,0.145545
0.020000,0.035000,0.494757,0.016955
0.105000,0.060000,0.497406,0.120983
0.000000,0.000000,0.493876,0.008673
0.055000,0.065000,0.495155,0.021031
0.000000,0.000000,0.493120,0.006216
0.000000,0.025000,0.493961,0.007638
0.000000,0.000000,0.493227,0.007414
0.000000,0.000000,0.493525,0.008470
0.015000,0.000000,0.494882,0.017201
0.010000,0.000000,0.494809,0.020541
0.150000,0.330000,0.496912,0.075215
0.015000,0.045000,0.497065,0.066247
0.100000,0.055000,0.496951,0.082796
0.015000,0.005000,0.495356,0.025331
0.025000,0.005000,0.493880,0.009997
0.000000,0.000000,0.493182,0.005980
0.035000,0.015000,0.495875,0.033135
0.000000,0.000000,0.493062,0.006091
0.070000,0.085000,0.496726,0.050970
0.340000,0.340000,0.497122,0.099106
0.025000,0.075000,0.495636,0.033094
0.005000,0.000000,0.493969,0.010733
0.510000,0.360000,0.497184,0.086090
0.000000,0.000000,0.492401,0.004875
0.000000,0.000000,0.494518,0.014861
0.015000,0.000000,0.494952,0.015474
0.025000,0.025000,0.495899,0.029141
0.035000,0.100000,0.495772,0.029075
0.060000,0.055000,0.496651,0.054625
0.030000,0.020000,0.496316,0.036631
0.020000,0.020000,0.496304,0.044808
0.005000,0.000000,0.495925,0.036472
0.100000,0.070000,0.495635,0.026105
0.580000,0.695000,0.499711,0.472559
0.000000,0.000000,0.494441,0.011037
0.000000,0.000000,0.493701,0.008135
0.010000,0.005000,0.494781,0.013989
0.010000,0.000000,0.494782,0.013860
0.020000,0.005000,0.494848,0.018724
0.060000,0.020000,0.496385,0.059766
0.000000,0.000000,0.495005,0.015871
0.000000,0.000000,0.493276,0.005723
0.000000,0.000000,0.493961,0.006805
0.000000,0.005000,0.493575,0.007638
0.110000,0.090000,0.498144,0.182817
0.005000,0.005000,0.494012,0.008155
0.080000,0.095000,0.496606,0.059881
0.045000,0.095000,0.496829,0.078711
0.030000,0.025000,0.496558,0.045741
0.000000,0.000000,0.493190,0.005658
0.030000,0.015000,0.495222,0.018234
0.540000,0.365000,0.497852,0.338388
0.045000,0.035000,0.496320,0.034240
0.120000,0.025000,0.496325,0.051340
0.125000,0.105000,0.497064,0.129987
0.000000,0.000000,0.493949,0.010832
0.075000,0.060000,0.497304,0.110140
0.000000,0.000000,0.493916,0.010380
0.005000,0.020000,0.495335,0.024954
0.000000,0.000000,0.493138,0.007145
0.020000,0.015000,0.494152,0.011054
0.015000,0.025000,0.496680,0.057429
0.210000,0.345000,0.497875,0.105064
0.475409,0.827857,0.497730,0.121930
0.110000,0.155000,0.497703,0.114038
0.155000,0.030000,0.494062,0.008686
0.005000,0.025000,0.494970,0.023032
0.010000,0.025000,0.494414,0.011558
0.005000,0.005000,0.494997,0.014365
0.005000,0.000000,0.493369,0.007363
0.005000,0.000000,0.494605,0.020510
0.130000,0.075000,0.497018,0.084482
0.005000,0.005000,0.494576,0.013721
0.000000,0.000000,0.494489,0.013134
0.100000,0.085000,0.497229,0.101963
0.000000,0.000000,0.494192,0.010245
0.000000,0.000000,0.495029,0.013994
0.000000,0.000000,0.493838,0.008602
0.030000,0.025000,0.495382,0.029594
0.385000,0.370000,0.499281,0.528591
0.040000,0.050000,0.496130,0.041942
0.025000,0.005000,0.496630,0.049275
0.565000,0.680000,0.502142,0.654574
0.505000,0.410000,0.499700,0.614058
0.535000,0.545000,0.499219,0.505546
0.035000,0.025000,0.494789,0.017825
0.365000,0.490000,0.499249,0.267114
0.000000,0.000000,0.495005,0.016880
0.025000,0.070000,0.496478,0.036375
0.000000,0.000000,0.493310,0.007238
0.405000,0.275000,0.499706,0.321982
0.000000,0.000000,0.495010,0.013767
0.000000,0.045000,0.494900,0.017652
0.005000,0.000000,0.494663,0.012199
0.200000,0.140000,0.498063,0.221857
0.005000,0.000000,0.494924,0.016688
0.005000,0.025000,0.495828,0.037848
0.050000,0.020000,0.494950,0.013985
0.120000,0.050000,0.495942,0.060744
0.005000,0.010000,0.494067,0.011002
0.395000,0.310000,0.498083,0.305742
0.090000,0.030000,0.496787,0.048345
0.025000,0.010000,0.494750,0.012619
0.080000,0.095000,0.495809,0.031966
0.000000,0.005000,0.493996,0.009591
0.000000,0.000000,0.494512,0.014254
0.015000,0.025000,0.493918,0.008140
0.015000,0.000000,0.495759,0.031242
0.010000,0.000000,0.495782,0.030152
0.000000,0.000000,0.493254,0.007228
0.025000,0.000000,0.495793,0.011574
0.020000,0.005000,0.495135,0.018318
0.010000,0.000000,0.493164,0.007107
0.050000,0.040000,0.496360,0.050755
0.035000,0.015000,0.497200,0.064362
0.000000,0.000000,0.494824,0.014468
0.000000,0.000000,0.495183,0.016241
0.005000,0.010000,0.492938,0.006553
0.010000,0.020000,0.496191,0.043723
0.015000,0.025000,0.493654,0.009884
0.000000,0.005000,0.496488,0.063551
0.010000,0.000000,0.494440,0.012506
0.010000,0.000000,0.494699,0.010884
0.030000,0.040000,0.494280,0.009456
0.060000,0.015000,0.495665,0.029930
0.040000,0.025000,0.495492,0.019566
0.050000,0.005000,0.496658,0.066761
0.520000,0.480000,0.499802,0.477836
0.150000,0.255000,0.496354,0.125476
0.005000,0.020000,0.493498,0.008786
0.200000,0.105000,0.497800,0.169957
0.035000,0.040000,0.495530,0.028005
0.055000,0.075000,0.497558,0.122190
0.010000,0.015000,0.494127,0.011676
0.105000,0.045000,0.495786,0.061904
0.140000,0.020000,0.496510,0.069908
0.005000,0.005000,0.494256,0.012597
0.005000,0.010000,0.494204,0.011629
0.595000,0.480000,0.500812,0.397342
0.010000,0.030000,0.494827,0.019821
0.020000,0.010000,0.495758,0.031906
0.025000,0.015000,0.496270,0.056951
0.040000,0.045000,0.496718,0.073278
0.430000,0.345000,0.499286,0.404442
0.015000,0.015000,0.494996,0.016586
0.170000,0.080000,0.497316,0.111394
0.000000,0.010000,0.493763,0.009697
0.100000,0.045000,0.497936,0.120073
0.130000,0.035000,0.496766,0.085942
0.170000,0.265000,0.496692,0.117664
0.010000,0.035000,0.495485,0.025288
0.020000,0.015000,0.496141,0.045863
0.065000,0.055000,0.496541,0.055015
0.270000,0.555000,0.498279,0.265684
0.065000,0.050000,0.494542,0.013968
0.030000,0.010000,0.497466,0.094250
0.020000,0.005000,0.493450,0.006910
0.005000,0.010000,0.495395,0.020547
0.015000,0.000000,0.494818,0.018754
0.055000,0.005000,0.494288,0.012262
0.020000,0.010000,0.495046,0.020769
0.015000,0.000000,0.495268,0.021691
0.060000,0.140000,0.496823,0.090152
0.020000,0.000000,0.494296,0.009940
0.005000,0.000000,0.494146,0.010311
0.050000,0.040000,0.496766,0.071941
0.010000,0.060000,0.494788,0.012491
0.025000,0.035000,0.495419,0.019487
0.045000,0.040000,0.495940,0.039068
0.040000,0.045000,0.496259,0.089175
0.080000,0.045000,0.495055,0.016397
0.015000,0.000000,0.493925,0.010250
0.745000,0.770000,0.502278,0.790273
0.095000,0.020000,0.496671,0.065314
0.290000,0.210000,0.499769,0.444668
0.005000,0.040000,0.495367,0.019504
0.510000,0.620000,0.501155,0.458478
0.025000,0.015000,0.495106,0.024032
0.000000,0.000000,0.493385,0.007458
0.000000,0.010000,0.494590,0.013952
0.000000,0.000000,0.493672,0.006335
0.000000,0.000000,0.495083,0.016127
0.030000,0.010000,0.494439,0.008343
0.000000,0.010000,0.493622,0.009461
0.005000,0.000000,0.494409,0.012704
0.015000,0.005000,0.495589,0.027230
0.005000,0.010000,0.494749,0.015332
0.440000,0.600000,0.498939,0.392322
0.000000,0.000000,0.493876,0.008913
0.000000,0.000000,0.493437,0.007098
0.055000,0.065000,0.496044,0.064833
0.255000,0.310000,0.500114,0.523404
0.000000,0.000000,0.493236,0.007238
0.000000,0.000000,0.493139,0.007098
0.070000,0.035000,0.497025,0.108255
0.055000,0.060000,0.495669,0.042964
0.070000,0.040000,0.496607,0.078275
0.025000,0.015000,0.495630,0.028123
0.060000,0.095000,0.497623,0.135619
0.035000,0.025000,0.496123,0.052582
0.075000,0.000000,0.495550,0.025720
0.000000,0.000000,0.493369,0.007100
0.030000,0.050000,0.493892,0.009234
0.050000,0.000000,0.494815,0.014110
0.000000,0.000000,0.494365,0.014716
0.010000,0.060000,0.494955,0.017509
0.005000,0.005000,0.494386,0.013479
0.005000,0.040000,0.494703,0.013130
0.055000,0.110000,0.497682,0.141701
0.010000,0.020000,0.494905,0.024020
0.040000,0.040000,0.496844,0.052066
0.055000,0.025000,0.496429,0.054857
0.270000,0.675000,0.497502,0.114509
0.130000,0.075000,0.497896,0.140531
0.050000,0.030000,0.495170,0.019350
0.000000,0.000000,0.493771,0.009293
0.000000,0.000000,0.494779,0.011861
0.080000,0.035000,0.496127,0.052066
0.000000,0.000000,0.493808,0.009076
0.000000,0.000000,0.493914,0.009043
0.040000,0.005000,0.495040,0.022103
0.010000,0.025000,0.495972,0.021601
0.030000,0.060000,0.495311,0.025020
0.000000,0.000000,0.494702,0.013838
0.063116,0.062500,0.500184,0.244827
0.060000,0.020000,0.495865,0.032030
0.285000,0.300000,0.499301,0.337933
0.015000,0.010000,0.494410,0.012301
0.155000,0.110000,0.497540,0.136469
0.035000,0.165000,0.496203,0.038887
0.000000,0.000000,0.494052,0.011305
0.025000,0.050000,0.496522,0.041587
0.130000,0.030000,0.499390,0.367865
0.005000,0.000000,0.493772,0.009525
0.080000,0.050000,0.497270,0.108132
0.000000,0.000000,0.494238,0.010227
0.015000,0.000000,0.494594,0.012485
0.015000,0.020000,0.495766,0.025600
0.045000,0.010000,0.496084,0.041095
0.010000,0.110000,0.494731,0.014259
0.000000,0.005000,0.495468,0.029807
0.005000,0.000000,0.495128,0.018010
0.030000,0.015000,0.495339,0.028910
0.000000,0.000000,0.493607,0.008067
0.000000,0.005000,0.494899,0.015563
0.010000,0.005000,0.495477,0.025422
0.050000,0.030000,0.495722,0.045235
0.065000,0.035000,0.496036,0.032903
0.045000,0.020000,0.494798,0.019160
0.305000,0.230000,0.498940,0.337002
0.010000,0.015000,0.494791,0.012266
